Date,ZipCode,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
9/30/2017,92692,CA,Los Angeles-Long Beach-Anaheim,Orange,Mission Viejo,1109,3122,0.001282874,0.007746934,0.025624179,16481
9/30/2017,23602,VA,Virginia Beach,Newport News City,Newport News,1110,1287,0.000777605,0.006254887,-0.00155159,12748
9/30/2017,77386,TX,Houston,Harris,Spring,1111,1637,0.001835985,0.001223242,-0.029062871,16122
9/30/2017,33180,FL,Miami-Fort Lauderdale,Miami-Dade,Aventura,1112,2233,-0.001788109,-0.000894855,-0.052207131,31915
9/30/2017,98023,WA,Seattle,King,Federal Way,1113,2005,0.010075567,0.024004086,0.046997389,14230
9/30/2017,29073,SC,Columbia,Lexington,Lexington,1114,1140,0.001757469,0.000877963,0.001757469,13912
9/30/2017,54220,WI,Manitowoc,Manitowoc,Manitowoc,1115,881,-0.007882883,-0.050646552,-0.03715847,15037
9/30/2017,28262,NC,Charlotte,Mecklenburg,Charlotte,1116,1307,0.005384615,0.016329705,0.050643087,8872
9/30/2017,33919,FL,Fort Myers,Lee,Fort Myers,1117,1523,-0.003272251,-0.00781759,0.01061712,18886
9/30/2017,95621,CA,Sacramento,Sacramento,Citrus Heights,1118,1581,0.0128123,0.041501976,0.10251046,12911
9/30/2017,2703,MA,Providence,Bristol,Attleboro,1119,1747,0.00982659,0.016880093,0.077065351,12980
9/30/2017,49424,MI,Grand Rapids,Ottawa,Holland,1120,1422,0.007082153,0.020818378,0.115294118,13617
9/30/2017,49423,MI,Grand Rapids,Ottawa,Holland,1121,1252,0.007240547,0.033856317,0.075601375,17268
9/30/2017,92114,CA,San Diego,San Diego,San Diego,1122,2253,0.004010695,0.01076716,0.044506259,15652
9/30/2017,37343,TN,Chattanooga,Hamilton,Chattanooga,1123,1388,0.006526468,0.04047976,0.046757164,15250
9/30/2017,8081,NJ,Philadelphia,Camden,Gloucester,1124,1683,-0.001779359,0.00238237,0.023722628,17113
9/30/2017,98391,WA,Seattle,Pierce,Bonney Lake,1125,1875,0.009149623,0.022355507,0.070205479,16182
9/30/2017,98226,WA,Bellingham,Whatcom,Bellingham,1126,1710,0,0.023952096,0.109669046,13678
9/30/2017,75024,TX,Dallas-Fort Worth,Collin,Plano,1127,2435,-0.003682488,-0.00814664,-0.022088353,9017
9/30/2017,39402,MS,Hattiesburg,Forrest,Hattiesburg,1128,1244,0.000804505,0.002417405,0.035803497,15634
9/30/2017,33126,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,1129,1589,-0.000628931,-0.005009393,-0.017316017,13634
9/30/2017,44120,OH,Cleveland,Cuyahoga,Cleveland,1130,851,0.00472255,0.005910165,-0.005841121,11947
9/30/2017,78201,TX,San Antonio,Bexar,San Antonio,1131,1147,0.002622378,0.010572687,0.072965388,11884
9/30/2017,32835,FL,Orlando,Orange,Orlando,1132,1341,0.000746269,0,0.0060015,15574
9/30/2017,38115,TN,Memphis,Shelby,Memphis,1133,948,0.003174603,0.005302227,-0.001053741,6881
9/30/2017,45231,OH,Cincinnati,Hamilton,Finneytown,1134,1061,0.01240458,0.044291339,0.061,15116
9/30/2017,60506,IL,Chicago,Kane,Aurora,1135,1556,0.003223727,0.015003262,0.036642239,14597
9/30/2017,37920,TN,Knoxville,Knox,Knoxville,1136,1105,0.012832264,0.024096386,0.101694915,15050
9/30/2017,85016,AZ,Phoenix,Maricopa,Phoenix,1137,1422,0.001408451,0.008510638,0.031930334,14065
9/30/2017,42240,KY,Clarksville,Christian,Hopkinsville,1138,849,0.001179245,0.001179245,0.002361275,11096
9/30/2017,75062,TX,Dallas-Fort Worth,Dallas,Irving,1139,1506,0.003331113,0.009383378,0.050209205,9673
9/30/2017,24018,VA,Roanoke,Roanoke City,Roanoke,1140,1299,-0.004597701,-0.023308271,0.022029898,15717
9/30/2017,48706,MI,Bay City,Bay,Bangor Township,1141,891,0.001123596,-0.021953897,0.026497696,15637
9/30/2017,98118,WA,Seattle,King,Seattle,1142,2364,0.001694915,0.011986301,0.056300268,13016
9/30/2017,29526,SC,Myrtle Beach,Horry,Conway,1143,1291,0.00938233,0.024603175,0.066061107,12803
9/30/2017,44118,OH,Cleveland,Cuyahoga,Cleveland Heights,1144,1288,0.003897116,0.014972419,0.045454545,13813
9/30/2017,92026,CA,San Diego,San Diego,Escondido,1145,2426,0.001238135,0.008731809,0.039417309,12612
9/30/2017,92129,CA,San Diego,San Diego,San Diego,1146,2992,0.005376344,0.018033345,0.053150299,15542
9/30/2017,91601,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1147,2776,0.00036036,0.005797101,0.021715127,6293
9/30/2017,6460,CT,New Haven,New Haven,Milford,1148,1841,0.006560962,0.021642619,0.007111597,14944
9/30/2017,79907,TX,El Paso,El Paso,El Paso,1149,875,-0.002280502,-0.002280502,-0.019058296,12321
9/30/2017,60014,IL,Chicago,McHenry,Crystal Lake,1150,1621,0.004959702,0.012492192,-0.004910988,17299
9/30/2017,11432,NY,New York,Queens,New York,1151,2257,-0.00044287,0.002665482,0.000886918,9101
9/30/2017,1453,MA,Worcester,Worcester,Leominster,1152,1614,0.002484472,0.005607477,0.033290653,11816
9/30/2017,18702,PA,Scranton,Luzerne,Wilkes-Barre,1153,777,0.002580645,0.01303781,-0.022641509,13582
9/30/2017,29687,SC,Greenville,Greenville,Taylors,1154,1321,-0.001511716,0.01303681,0.024031008,13395
9/30/2017,91762,CA,Riverside,San Bernardino,Ontario,1155,1925,-0.001556017,0.004173187,0.075418994,12467
9/30/2017,33068,FL,Miami-Fort Lauderdale,Broward,North Lauderdale,1156,1585,-0.000630517,-0.000630517,0.00955414,16123
9/30/2017,48843,MI,Detroit,Livingston,Howell,1157,1608,0.00124533,0.024856597,0.049608355,18271
9/30/2017,77511,TX,Houston,Brazoria,Alvin,1158,1531,0.001308044,0.005913272,0.013907285,11087
9/30/2017,78640,TX,Austin,Hays,Kyle,1159,1482,0.00338524,0.007477906,0.00270636,12114
9/30/2017,76112,TX,Dallas-Fort Worth,Tarrant,Fort Worth,1160,1321,0.006092917,0.020865533,0.053429027,11228
9/30/2017,78155,TX,San Antonio,Guadalupe,Seguin,1161,1350,-0.000740192,-0.003690037,-0.011713031,13542
9/30/2017,93906,CA,Salinas,Monterey,Salinas,1162,2065,0.005355404,0.00486618,-0.020862968,12011
9/30/2017,91770,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Rosemead,1163,2430,-0.000411353,0.004962779,0.040685225,11888
9/30/2017,96816,HI,Urban Honolulu,Honolulu,Honolulu,1164,2644,0.003034901,0.008390542,-0.052669294,14482
9/30/2017,8724,NJ,New York,Ocean,Brick,1165,1822,0.000549149,0.00220022,0.027057497,17281
9/30/2017,29910,SC,Hilton Head Island,Beaufort,Bluffton,1166,1733,-0.001728111,0.003474233,0.027876631,14639
9/30/2017,21401,MD,Baltimore,Anne Arundel,Annapolis,1167,2126,-0.001877934,-0.009319664,-0.004215457,16436
9/30/2017,7104,NJ,New York,Essex,Newark,1168,1507,0.003328895,0.002661344,-0.009204471,6395
9/30/2017,78213,TX,San Antonio,Bexar,San Antonio,1169,1213,0.006639004,0.015912898,0.04659189,10717
9/30/2017,32746,FL,Orlando,Seminole,Lake Mary,1170,1661,0.009113001,0.031677019,0.017146356,14677
9/30/2017,44240,OH,Akron,Portage,Kent,1171,1180,-0.004219409,-0.002535926,0.012006861,10735
9/30/2017,40517,KY,Lexington,Fayette,Lexington,1172,1000,0.005025126,0.005025126,0.033057851,10326
9/30/2017,2124,MA,Boston,Suffolk,Boston,1173,2357,-0.003803888,-0.016687526,0.031058618,9668
9/30/2017,75063,TX,Dallas-Fort Worth,Dallas,Irving,1174,2324,0.002156102,0.011754462,0.007805724,7121
9/30/2017,36116,AL,Montgomery,Montgomery,Montgomery,1175,846,0.001183432,0.001183432,0.001183432,12599
9/30/2017,75214,TX,Dallas-Fort Worth,Dallas,Dallas,1176,2856,-0.0041841,-0.002096436,0.029189189,11808
9/30/2017,23803,VA,Richmond,Petersburg City,Petersburg,1177,1042,0.008712488,0.012633625,0.014605648,14629
9/30/2017,90630,CA,Los Angeles-Long Beach-Anaheim,Orange,Cypress,1178,2837,0.002473498,0.012852553,0.03126136,13408
9/30/2017,85206,AZ,Phoenix,Maricopa,Mesa,1179,1288,0.00233463,0.011783189,0.033707865,12793
9/30/2017,37620,TN,Kingsport,Sullivan,Bristol,1180,853,0.007083825,0.028950543,0.032687651,13903
9/30/2017,28173,NC,Charlotte,Union,Waxhaw,1181,2152,0.003263403,0.001395998,-0.013748854,16348
9/30/2017,15068,PA,Pittsburgh,Westmoreland,New Kensington,1182,848,0.018007203,0.02045728,-0.074235808,14753
9/30/2017,21502,MD,Cumberland,Allegany,Cumberland,1183,1047,-0.001906578,0.002873563,-0.038567493,19867
9/30/2017,77396,TX,Houston,Harris,Atascocita,1184,1442,0,-0.002076125,-0.008253095,12154
9/30/2017,7052,NJ,New York,Essex,West Orange,1185,2399,0.006714226,-0.012350762,-0.034607646,14071
9/30/2017,60201,IL,Chicago,Cook,Evanston,1186,2123,0.006638217,0.019203072,0.03108305,13367
9/30/2017,85706,AZ,Tucson,Pima,Tucson,1187,989,0.017489712,0.046560847,0.061158798,10567
9/30/2017,32703,FL,Orlando,Orange,Apopka,1188,1324,0.001512859,0.012232416,0.033567525,15267
9/30/2017,92078,CA,San Diego,San Diego,San Marcos,1189,2693,0.004101417,0.021236253,0.049084534,12865
9/30/2017,98387,WA,Seattle,Pierce,Spanaway,1190,1614,0.00875,0.028680688,0.05697446,14474
9/30/2017,91405,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1191,2680,0.004497751,0.014767134,0.040372671,6667
9/30/2017,60126,IL,Chicago,Du Page,Elmhurst,1192,2271,-0.012179208,-0.008729812,0.038408779,16054
9/30/2017,63122,MO,St. Louis,Saint Louis,Kirkwood,1193,1714,0.011806375,0.033152502,0.036902601,16828
9/30/2017,90003,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1194,2335,-0.002136752,0.0082038,0.146856582,10182
9/30/2017,21043,MD,Baltimore,Howard,Ellicott City,1195,2464,-0.001216052,-0.00040568,0.013157895,14320
9/30/2017,85365,AZ,Yuma,Yuma,Yuma,1196,1038,0.00096432,-0.005747126,0.001930502,10823
9/30/2017,90047,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1197,2434,0.005369682,0.020117351,0.09442446,13070
9/30/2017,33904,FL,Fort Myers,Lee,Cape Coral,1198,1549,-0.003217503,-0.010855683,-0.014003819,19028
9/30/2017,75216,TX,Dallas-Fort Worth,Dallas,Dallas,1199,1036,0.003875969,0.007782101,0.097457627,14809
9/30/2017,32708,FL,Orlando,Seminole,Winter Springs,1200,1563,0.007087629,0.01691607,0.04548495,16120
9/30/2017,32808,FL,Orlando,Orange,Pine Hills,1201,1148,0.003496503,0.007901668,0.060018467,13805
9/30/2017,76017,TX,Dallas-Fort Worth,Tarrant,Arlington,1202,1535,0.003267974,0.011865524,0.03646185,14118
9/30/2017,97007,OR,Portland,Washington,Beaverton,1203,1982,0.008138352,0.024819028,0.040419948,15078
9/30/2017,91343,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1204,2777,0.003251445,0.013133893,0.042808862,11689
9/30/2017,98204,WA,Seattle,Snohomish,Paine Field-Lake Stickney,1205,1736,0.00462963,0.022981732,0.071604938,8204
9/30/2017,20902,MD,Washington,Montgomery,Silver Spring,1206,2173,-0.001378676,0.000460405,0.024516737,14062
9/30/2017,90018,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1207,2651,0.007984791,0.028316524,0.086030315,7230
9/30/2017,70508,LA,Lafayette,Lafayette,Lafayette,1208,1472,-0.006076975,-0.017356475,-0.002710027,12125
9/30/2017,78028,TX,Kerrville,Kerr,Kerrville,1209,1419,0.005669738,0.012847966,0.023809524,11016
9/30/2017,90016,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1210,2655,0.003780718,0.016462481,0.048578199,9425
9/30/2017,37076,TN,Nashville,Davidson,Nashville,1211,1486,0.003376097,0.007457627,0.03554007,11294
9/30/2017,28117,NC,Charlotte,Iredell,Mooresville,1212,2016,-0.008849558,0,0.081545064,18305
9/30/2017,29210,SC,Columbia,Richland,Columbia,1213,1026,0.002932551,0.001953125,-0.007736944,8953
9/30/2017,23234,VA,Richmond,Richmond City,Richmond,1214,1173,0.009466437,0.027145359,0.011206897,14571
9/30/2017,30518,GA,Atlanta,Gwinnett,Sugar Hill,1215,1483,0.004062288,0.014363885,0.029146426,15039
9/30/2017,30076,GA,Atlanta,Fulton,Roswell,1216,1959,0.003072197,0.007197943,0.012926577,12108
9/30/2017,94403,CA,San Francisco,San Mateo,San Mateo,1217,3998,-0.005967181,-0.009169765,-0.01039604,11513
9/30/2017,40509,KY,Lexington,Fayette,Lexington,1218,1369,0.012573964,0.030097818,-0.000729927,13761
9/30/2017,70810,LA,Baton Rouge,East Baton Rouge,Baton Rouge,1219,1579,0,0.001268231,-0.000632911,14795
9/30/2017,75068,TX,Dallas-Fort Worth,Denton,Little Elm,1220,1693,0.002368265,0.006539834,0.019265503,15616
9/30/2017,46220,IN,Indianapolis,Marion,Indianapolis,1221,1362,0.003684598,0.020989505,0.01490313,13660
9/30/2017,91942,CA,San Diego,San Diego,La Mesa,1222,2347,0.006432247,0.014699524,0.053411131,10355
9/30/2017,90247,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Gardena,1223,2454,0.004502661,0.01867995,0.064642082,8459
9/30/2017,91702,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Azusa,1224,2246,0.000891266,0.000891266,0.052977028,12583
9/30/2017,63026,MO,St. Louis,Saint Louis,Fenton,1225,1420,0.005665722,0.016463851,0.04797048,14695
9/30/2017,60440,IL,Chicago,Will,Bolingbrook,1226,1632,0.006785935,0.02,0.027061045,15655
9/30/2017,28306,NC,Fayetteville,Cumberland,Fayetteville,1227,977,0.00102459,-0.009127789,-0.020060181,7353
9/30/2017,93446,CA,San Luis Obispo,San Luis Obispo,Paso Robles,1228,2240,0.003584229,0.018644839,0.066158972,13928
9/30/2017,53202,WI,Milwaukee,Milwaukee,Milwaukee,1229,1454,0.00137741,0.00137741,-0.037086093,6514
9/30/2017,80631,CO,Greeley,Weld,Greeley,1230,1301,0.008527132,0.021995287,0.001539646,12127
9/30/2017,33161,FL,Miami-Fort Lauderdale,Miami-Dade,North Miami,1231,1834,0.002185792,0.002185792,-0.012917115,13251
9/30/2017,29412,SC,Charleston,Charleston,Charleston,1232,1851,-0.011217949,-0.022187005,0.033500838,15819
9/30/2017,93291,CA,Visalia,Tulare,Visalia,1233,1294,-0.00154321,-0.00154321,0.036028823,14606
9/30/2017,80011,CO,Denver,Arapahoe,Aurora,1234,1727,0.001740139,0.011716462,0.030429594,11035
9/30/2017,30809,GA,Augusta,Columbia,Evans,1235,1440,-0.002079002,-0.008264463,-0.017735334,13671
9/30/2017,33165,FL,Miami-Fort Lauderdale,Miami-Dade,University Park,1236,2283,0.001755156,0.00794702,0.017833259,16124
9/30/2017,85713,AZ,Tucson,Pima,Tucson,1237,968,0.016806723,0.05561614,0.09255079,11644
9/30/2017,28412,NC,Wilmington,New Hanover,Wilmington,1238,1282,0.003915427,0.019077901,0.06038048,14830
9/30/2017,18104,PA,Allentown,Lehigh,South Whitehall Township,1239,1550,0.011089367,0.030585106,0.05298913,15188
9/30/2017,28562,NC,New Bern,Craven,New Bern,1240,1131,0.001771479,0.002659574,0.002659574,13081
9/30/2017,92407,CA,Riverside,San Bernardino,San Bernardino,1241,1620,0.009975062,0.01822753,0.035805627,14214
9/30/2017,34744,FL,Orlando,Osceola,Kissimmee,1242,1404,0.002141328,0.018129079,0.049327354,14569
9/30/2017,77089,TX,Houston,Harris,Houston,1243,1495,0,0.001339585,-0.00200267,14149
9/30/2017,65201,MO,Columbia,Boone,Columbia,1244,1079,-0.001850139,-0.007359706,0.027619048,8113
9/30/2017,91304,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1245,2905,0.005190311,0.014315642,0.022167488,10540
9/30/2017,50613,IA,Waterloo,Black Hawk,Cedar Falls,1246,1265,0.003172086,-0.015564202,0.012,15462
9/30/2017,13601,NY,Watertown,Jefferson,Town of Watertown,1247,1131,0,-0.007023705,0.001771479,10188
9/30/2017,90043,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1248,2653,0.010281797,0.035923467,0.074089069,11127
9/30/2017,95822,CA,Sacramento,Sacramento,Sacramento,1249,1523,0.02077748,0.048176187,0.095683453,13916
9/30/2017,77008,TX,Houston,Harris,Houston,1250,2338,-0.005952381,-0.023391813,-0.050365556,13452
9/30/2017,85383,AZ,Phoenix,Maricopa,Peoria,1251,1906,0.003686151,0.011140584,0.02583423,17770
9/30/2017,92870,CA,Los Angeles-Long Beach-Anaheim,Orange,Placentia,1252,2982,0.003364738,0.010847458,0.040111615,13530
9/30/2017,94114,CA,San Francisco,San Francisco,San Francisco,1253,5242,0.016285382,0.016482451,-0.042731921,9700
9/30/2017,33435,FL,Miami-Fort Lauderdale,Palm Beach,Boynton Beach,1254,1507,0.000664011,-0.005280528,0.008701473,18163
9/30/2017,96818,HI,Urban Honolulu,Honolulu,Honolulu,1255,2059,-0.002422481,0,-0.015774379,9859
9/30/2017,31061,GA,Milledgeville,Baldwin,Milledgeville,1256,1045,0.004807692,0.007714561,0.024509804,9064
9/30/2017,29407,SC,Charleston,Charleston,Charleston,1257,1711,0.002343292,0.008249853,0.05617284,12377
9/30/2017,77088,TX,Houston,Harris,Houston,1258,1284,0.000779423,-0.002331002,0.001560062,14872
9/30/2017,44109,OH,Cleveland,Cuyahoga,Cleveland,1259,861,0.005841121,0.015330189,0.014134276,12752
9/30/2017,80231,CO,Denver,Denver,Denver,1260,1877,0.006434316,0.01955459,0.022888283,8585
9/30/2017,94010,CA,San Francisco,San Mateo,Burlingame,1261,5909,-0.00303695,-0.013851802,0.011815068,12740
9/30/2017,44203,OH,Akron,Summit,Barberton,1262,840,0,0.001191895,0.030674847,15186
9/30/2017,29803,SC,Augusta,Aiken,Aiken,1263,1257,-0.00789266,0.001593625,0.051003344,19385
9/30/2017,63017,MO,St. Louis,Saint Louis,Chesterfield,1264,2148,0.006088993,0.012252592,0.0032695,15646
9/30/2017,77339,TX,Houston,Harris,Houston,1265,1623,0.001851852,0.00495356,-0.012773723,12490
9/30/2017,95124,CA,San Jose,Santa Clara,San Jose,1266,3624,0.001381597,0.004991681,-0.013340594,15566
9/30/2017,68516,NE,Lincoln,Lancaster,Lincoln,1267,1527,0.006591958,0.018679119,-0.015473888,13996
9/30/2017,38109,TN,Memphis,Shelby,Memphis,1268,686,0,0.004392387,-0.018597997,17946
9/30/2017,8816,NJ,New York,Middlesex,East Brunswick,1269,2307,0.001736865,0.003479774,0.02034498,16149
9/30/2017,33179,FL,Miami-Fort Lauderdale,Miami-Dade,Ives Estates,1270,1577,0.002542912,-0.002530044,-0.037240537,19067
9/30/2017,30034,GA,Atlanta,Dekalb,Panthersville,1271,1080,0.007462687,0.017907634,0.061946903,14714
9/30/2017,98105,WA,Seattle,King,Seattle,1272,3045,-0.001966568,0.013311148,0.0639413,8981
9/30/2017,94590,CA,Vallejo,Solano,Vallejo,1273,1839,0.007671233,0.02680067,0.069186047,10503
9/30/2017,98277,WA,Oak Harbor,Island,Oak Harbor,1274,1551,0.003234153,0.0163827,0.096113074,13937
9/30/2017,90022,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,East Los Angeles,1275,2210,0.001359311,0.003177485,0.071255453,8885
9/30/2017,32224,FL,Jacksonville,Duval,Jacksonville,1276,1598,-0.00125,0.006931317,0.038336582,12680
9/30/2017,55125,MN,Minneapolis-St Paul,Washington,Woodbury,1277,1889,0.001590668,0.004787234,0.06064009,15085
9/30/2017,78840,TX,Del Rio,Val Verde,Del Rio,1278,1180,-0.002535926,-0.005059022,-0.00589722,10039
9/30/2017,80220,CO,Denver,Denver,Denver,1279,2260,0.00177305,0.011185682,0.028675467,12709
9/30/2017,23669,VA,Virginia Beach,Hampton City,Hampton,1280,1239,-0.000806452,-0.001611604,0.010603589,14557
9/30/2017,97006,OR,Portland,Washington,Beaverton,1281,1805,0.00950783,0.029076397,0.016328829,11365
9/30/2017,13021,NY,Auburn,Cayuga,Auburn,1282,1311,0.010015408,0.006912442,-0.040965618,12262
9/30/2017,37601,TN,Johnson City,Washington,Johnson City,1283,969,0.016789087,0.047567568,0.043057051,13186
9/30/2017,92504,CA,Riverside,Riverside,Riverside,1284,1801,0.006707658,0.017514124,0.057545508,12716
9/30/2017,19128,PA,Philadelphia,Philadelphia,Philadelphia,1285,1577,0.001269841,0.009603073,0.003180662,13079
9/30/2017,65109,MO,Jefferson City,Cole,Jefferson City,1286,946,0.009605123,0.035010941,0.073779796,11479
9/30/2017,43551,OH,Toledo,Wood,Perrysburg,1287,1629,-0.002449479,0.034285714,0.103658537,13457
9/30/2017,59101,MT,Billings,Yellowstone,Billings,1288,1064,0.008530806,0.036027264,0.053465347,11900
9/30/2017,55416,MN,Minneapolis-St Paul,Hennepin,Saint Louis Park,1289,1819,0.001651982,0.008314856,0.049019608,12311
9/30/2017,47905,IN,Lafayette-West Lafayette,Tippecanoe,Lafayette,1290,1170,0.002570694,-0.000853971,0.104815864,12441
9/30/2017,90037,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1291,2428,0.002891367,0.015899582,0.128252788,7129
9/30/2017,58104,ND,Fargo,Cass,Fargo,1292,1578,-0.010037641,-0.001897533,-0.033680343,7548
9/30/2017,73034,OK,Oklahoma City,Oklahoma,Edmond,1293,1778,0.004519774,0.00508762,-0.012222222,13582
9/30/2017,85041,AZ,Phoenix,Maricopa,Phoenix,1294,1185,0.006796941,0.025974026,0.044973545,15860
9/30/2017,60089,IL,Chicago,Lake,Buffalo Grove,1295,2069,0.005344995,0.017707821,0.023244313,16437
9/30/2017,96734,HI,Urban Honolulu,Honolulu,Kailua,1296,2981,-0.003676471,-0.01682058,-0.037455602,13462
9/30/2017,37115,TN,Nashville,Davidson,Nashville,1297,1378,0.006574142,0.029895366,0.055130168,10731
9/30/2017,98258,WA,Seattle,Snohomish,Lake Stevens,1298,1996,0.010632911,0.027277406,0.087145969,15319
9/30/2017,7960,NJ,New York,Morris,Morris Township,1299,2903,0.007986111,0.024708789,0.005542085,13487
9/30/2017,84041,UT,Ogden,Davis,Layton,1300,1412,0.008571429,0.018759019,0.038999264,12059
9/30/2017,32940,FL,Melbourne,Brevard,Rockledge,1301,1691,-0.000591017,-0.001181335,0.029841657,16406
9/30/2017,90045,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,1302,3898,-0.001792574,0.003088008,0.047567858,10588
9/30/2017,79928,TX,El Paso,El Paso,Horizon City,1303,1016,0.004945598,0.011952191,-0.00684262,14699
9/30/2017,23220,VA,Richmond,Richmond City,Richmond,1304,1477,0.012337217,0.033589923,0.079678363,10041
9/30/2017,18102,PA,Allentown,Lehigh,Allentown,1305,1057,0.013422819,0.021256039,0.008587786,12698
9/30/2017,44094,OH,Cleveland,Lake,Willoughby,1306,1305,-0.003055768,-0.011363636,-0.045354792,12463
9/30/2017,91761,CA,Riverside,San Bernardino,Ontario,1307,2126,0.003777148,0.012863268,0.078093306,10451
9/30/2017,29576,SC,Myrtle Beach,Horry,Murrells Inlet,1308,1371,0.010316875,0.015555556,0.046564885,17771
9/30/2017,48104,MI,Ann Arbor,Washtenaw,Ann Arbor,1309,2093,-0.010869565,-0.009933775,0.070588235,11432
9/30/2017,28226,NC,Charlotte,Mecklenburg,Charlotte,1310,1817,-0.003837719,-0.003837719,0.037692747,14247
9/30/2017,97123,OR,Portland,Washington,Hillsboro,1311,1722,0.008787346,0.01473188,0.006428989,12212
9/30/2017,44720,OH,Canton,Stark,North Canton,1312,1208,-0.006578947,-0.017087063,-0.011456628,14299
9/30/2017,93551,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Palmdale,1313,2187,0.0110957,0.032577904,0.112977099,16230
9/30/2017,34203,FL,North Port-Sarasota-Bradenton,Manatee,Bradenton,1314,1646,0.003658537,0.006727829,0.021091811,12893
9/30/2017,56560,MN,Fargo,Clay,Moorhead,1315,1307,-0.00608365,-0.012093726,0.006158584,12442
9/30/2017,37604,TN,Johnson City,Washington,Johnson City,1316,995,0.020512821,0.058510638,0.013238289,14274
9/30/2017,92111,CA,San Diego,San Diego,San Diego,1317,2568,0.007058824,0.02310757,0.066002491,12057
9/30/2017,48198,MI,Ann Arbor,Washtenaw,Superior Township,1318,1214,0.002477291,-0.004101723,0.033191489,12683
9/30/2017,80501,CO,Boulder,Boulder,Longmont,1319,1745,0.006343714,0.02106495,0.016307513,12954
9/30/2017,77539,TX,Houston,Galveston,Dickinson,1320,1571,-0.001271456,0.001913265,0.01159047,13166
9/30/2017,80127,CO,Denver,Jefferson,Ken Caryl,1321,2271,0,0.017473118,-0.000879894,15932
